下料批次号,零件号,面料号,零件外轮廓线坐标
L0005,s000153,M0005,"[[8764, 1482], [8766, 1485], [8767, 1488], [8767, 1593], [8766, 1597], [8763, 1599], [8760, 1600], [8655, 1600], [8651, 1599], [8649, 1596], [8648, 1593], [8648, 1488], [8649, 1484], [8652, 1482], [8655, 1481], [8760, 1481]]"
L0005,s000154,M0005,"[[12998, 403], [13001, 408], [13004, 411], [13012, 423], [13015, 427], [13015, 428], [13021, 442], [13023, 445], [13024, 447], [13028, 463], [13028, 467], [13029, 470], [13029, 473], [13030, 476], [13030, 483], [13029, 488], [13029, 507], [13028, 512], [13027, 516], [13027, 519], [13025, 525], [13024, 530], [13020, 538], [13016, 548], [13015, 549], [13011, 554], [13008, 559], [13003, 564], [12999, 569], [12998, 570], [12988, 578], [12982, 583], [12976, 587], [12975, 588], [12971, 590], [12966, 593], [12959, 596], [12953, 599], [12940, 605], [12914, 616], [12907, 619], [12904, 620], [12901, 622], [12893, 628], [12892, 629], [12890, 632], [12887, 636], [12887, 637], [12886, 639], [12884, 642], [12884, 643], [12883, 645], [12883, 646], [12882, 649], [12881, 651], [12878, 654], [12874, 655], [12869, 654], [12865, 653], [12855, 651], [12849, 650], [12844, 649], [12833, 647], [12821, 645], [12809, 642], [12798, 640], [12786, 638], [12778, 637], [12769, 635], [12752, 632], [12736, 630], [12712, 628], [12701, 627], [12689, 626], [12675, 626], [12659, 625], [12644, 626], [12625, 626], [12606, 627], [12587, 629], [12568, 630], [12550, 632], [12536, 633], [12529, 634], [12522, 634], [12513, 635], [12505, 636], [12496, 637], [12482, 639], [12474, 641], [12471, 641], [12467, 642], [12464, 642], [12461, 643], [12456, 643], [12453, 644], [12450, 644], [12447, 645], [12446, 645], [12443, 646], [12439, 646], [12436, 644], [12434, 640], [12400, 476], [12401, 472], [12403, 469], [12405, 468], [12409, 467], [12419, 465], [12424, 463], [12434, 460], [12445, 458], [12478, 449], [12490, 446], [12500, 444], [12510, 441], [12530, 437], [12555, 431], [12572, 427], [12580, 425], [12604, 418], [12629, 413], [12663, 405], [12679, 402], [12693, 399], [12697, 399], [12723, 394], [12749, 390], [12772, 387], [12794, 385], [12805, 383], [12838, 380], [12847, 380], [12856, 379], [12872, 379], [12888, 378], [12905, 378], [12921, 377], [12952, 377], [12959, 376], [12978, 376], [12982, 377], [12984, 380], [12985, 383], [12985, 390]]"
L0005,s000155,M0005,"[[15394, 679], [15396, 682], [15397, 685], [15397, 885], [15396, 889], [15393, 891], [15390, 892], [15320, 892], [15316, 891], [15314, 888], [15313, 885], [15313, 685], [15314, 681], [15317, 679], [15320, 678], [15390, 678]]"
L0005,s000156,M0005,"[[81, 873], [83, 876], [84, 879], [84, 1079], [83, 1083], [80, 1085], [77, 1086], [7, 1086], [3, 1085], [1, 1082], [0, 1079], [0, 879], [1, 875], [4, 873], [7, 872], [77, 872]]"
L0005,s000157,M0005,"[[12803, 876], [12800, 876], [12797, 875], [12795, 874], [12790, 873], [12780, 868], [12774, 864], [12773, 862], [12771, 861], [12769, 859], [12765, 853], [12762, 847], [12760, 841], [12760, 840], [12759, 834], [12758, 829], [12757, 823], [12757, 807], [12758, 796], [12758, 785], [12759, 770], [12760, 763], [12760, 755], [12761, 747], [12761, 745], [12763, 736], [12764, 731], [12764, 728], [12766, 722], [12768, 718], [12769, 715], [12771, 712], [12773, 710], [12774, 708], [12781, 701], [12789, 695], [12791, 694], [12796, 692], [12805, 689], [12806, 689], [12810, 688], [12829, 688], [12838, 689], [12846, 689], [12853, 690], [12870, 692], [12886, 694], [12887, 694], [12904, 697], [12920, 700], [12927, 694], [12932, 692], [12948, 695], [12952, 697], [12954, 702], [12943, 880], [12942, 884], [12938, 887], [12920, 887], [12915, 885], [12908, 879], [12850, 879], [12842, 878], [12820, 878], [12814, 877], [12807, 877]]"
L0005,s000158,M0005,"[[13638, 1177], [13635, 1177], [13632, 1176], [13630, 1175], [13625, 1174], [13615, 1169], [13612, 1167], [13610, 1166], [13604, 1160], [13600, 1154], [13597, 1148], [13595, 1142], [13594, 1137], [13594, 1136], [13592, 1124], [13592, 1108], [13593, 1097], [13593, 1086], [13594, 1071], [13595, 1064], [13595, 1056], [13596, 1048], [13596, 1046], [13598, 1037], [13599, 1032], [13599, 1029], [13601, 1023], [13603, 1019], [13604, 1016], [13606, 1013], [13608, 1011], [13609, 1009], [13616, 1002], [13624, 996], [13626, 995], [13631, 993], [13640, 990], [13641, 990], [13645, 989], [13664, 989], [13673, 990], [13681, 990], [13688, 991], [13705, 993], [13721, 995], [13722, 995], [13753, 1000], [13762, 994], [13767, 993], [13783, 996], [13787, 998], [13789, 1003], [13778, 1181], [13777, 1185], [13773, 1188], [13755, 1188], [13750, 1186], [13743, 1180], [13684, 1180], [13677, 1179], [13655, 1179], [13649, 1178], [13642, 1178]]"
L0005,s000159,M0005,"[[5422, 1199], [5413, 1208], [5411, 1211], [5405, 1221], [5402, 1227], [5401, 1231], [5398, 1235], [5393, 1236], [5382, 1234], [5370, 1232], [5359, 1229], [5326, 1223], [5305, 1219], [5279, 1214], [5201, 1202], [5169, 1198], [5138, 1194], [5112, 1191], [5087, 1189], [5061, 1187], [5036, 1185], [4996, 1183], [4963, 1182], [4921, 1181], [4898, 1180], [4874, 1179], [4834, 1179], [4790, 1178], [4744, 1178], [4710, 1177], [4560, 1177], [4556, 1176], [4553, 1173], [4553, 923], [4554, 919], [4557, 917], [4560, 916], [4774, 916], [4801, 915], [4829, 915], [4858, 914], [4915, 913], [4965, 911], [5004, 909], [5037, 908], [5072, 906], [5107, 903], [5129, 901], [5152, 899], [5179, 897], [5206, 894], [5229, 891], [5273, 885], [5296, 881], [5319, 878], [5342, 874], [5358, 871], [5374, 869], [5391, 866], [5403, 865], [5408, 864], [5411, 864], [5419, 863], [5428, 862], [5452, 859], [5460, 859], [5468, 858], [5475, 857], [5479, 858], [5480, 859], [5664, 881], [5668, 883], [5670, 886], [5670, 889], [5669, 894], [5669, 902], [5668, 906], [5668, 910], [5666, 922], [5664, 946], [5661, 971], [5660, 983], [5658, 1001], [5657, 1018], [5655, 1038], [5655, 1067], [5654, 1080], [5653, 1091], [5653, 1102], [5652, 1125], [5652, 1151], [5651, 1164], [5651, 1176], [5650, 1180], [5645, 1183], [5640, 1184], [5603, 1184], [5594, 1185], [5469, 1185], [5464, 1186], [5457, 1187], [5455, 1187], [5451, 1188], [5444, 1189], [5437, 1191], [5432, 1193], [5426, 1196]]"
L0005,s000160,M0005,"[[12730, 1572], [12726, 1566], [12723, 1560], [12720, 1556], [12719, 1554], [12717, 1552], [12715, 1549], [12714, 1548], [12709, 1544], [12705, 1541], [12701, 1537], [12699, 1533], [12700, 1529], [12705, 1524], [12707, 1523], [12713, 1517], [12718, 1515], [12953, 1516], [12957, 1517], [12959, 1520], [12960, 1523], [12960, 1528], [12959, 1533], [12959, 1548], [12958, 1553], [12958, 1573], [12957, 1577], [12954, 1579], [12951, 1580], [12765, 1579], [12764, 1580], [12761, 1581], [12758, 1581], [12755, 1580], [12754, 1580], [12751, 1579], [12747, 1579], [12740, 1577], [12737, 1576], [12732, 1574]]"
L0005,s000161,M0005,"[[1320, 1049], [1322, 1052], [1323, 1055], [1324, 1080], [1323, 1084], [1320, 1086], [1317, 1087], [969, 1104], [965, 1103], [963, 1100], [962, 1097], [961, 1072], [962, 1068], [965, 1066], [968, 1065], [1316, 1048]]"
L0005,s000162,M0005,"[[3931, 348], [3933, 351], [3934, 354], [3934, 422], [3933, 426], [3930, 428], [3927, 429], [3725, 429], [3721, 428], [3719, 425], [3718, 422], [3718, 354], [3719, 350], [3722, 348], [3725, 347], [3927, 347]]"
L0005,s000163,M0005,"[[7640, 872], [7643, 875], [7644, 878], [7643, 881], [7637, 895], [7634, 903], [7632, 908], [7631, 910], [7626, 922], [7622, 933], [7611, 959], [7602, 982], [7597, 995], [7592, 1006], [7591, 1010], [7590, 1011], [7587, 1018], [7584, 1023], [7582, 1028], [7577, 1038], [7577, 1039], [7575, 1042], [7572, 1044], [7569, 1045], [7567, 1045], [7562, 1043], [7560, 1042], [7559, 1041], [7547, 1035], [7542, 1032], [7537, 1030], [7531, 1027], [7516, 1021], [7512, 1019], [7503, 1015], [7489, 1009], [7474, 1003], [7463, 999], [7459, 997], [7459, 998], [7455, 997], [7454, 996], [7453, 996], [7444, 994], [7434, 992], [7425, 990], [7420, 989], [7418, 989], [7411, 988], [7396, 988], [7388, 989], [7376, 991], [7373, 992], [7367, 995], [7364, 996], [7357, 1003], [7356, 1005], [7355, 1006], [7354, 1009], [7353, 1010], [7352, 1013], [7351, 1017], [7349, 1022], [7347, 1025], [7343, 1027], [7339, 1026], [7336, 1025], [7330, 1024], [7320, 1022], [7313, 1021], [7305, 1019], [7273, 1015], [7258, 1014], [7243, 1012], [7228, 1011], [7216, 1011], [7209, 1010], [7208, 1010], [7205, 1011], [7192, 1011], [7181, 1012], [7174, 1012], [7166, 1013], [7148, 1015], [7112, 1021], [7091, 1024], [7083, 1025], [7081, 1025], [7071, 1023], [7063, 1024], [7054, 1024], [7044, 1025], [7033, 1026], [7023, 1026], [7012, 1027], [7002, 1028], [6991, 1028], [6979, 1029], [6967, 1029], [6943, 1030], [6897, 1032], [6823, 1032], [6811, 1033], [6787, 1033], [6776, 1034], [6765, 1034], [6761, 1033], [6758, 1030], [6757, 1028], [6742, 830], [6743, 826], [6746, 823], [6749, 822], [6771, 821], [6771, 818], [6772, 813], [6776, 801], [6777, 799], [6779, 794], [6781, 790], [6781, 789], [6784, 785], [6787, 782], [6789, 779], [6792, 777], [6795, 774], [6805, 768], [6809, 765], [6815, 762], [6819, 761], [6822, 760], [6832, 756], [6833, 755], [6844, 752], [6856, 748], [6869, 744], [6887, 739], [6905, 735], [6927, 731], [6948, 727], [6967, 724], [6977, 722], [6978, 722], [6988, 721], [6997, 720], [7006, 720], [7024, 718], [7064, 716], [7072, 716], [7098, 715], [7123, 714], [7138, 713], [7176, 713], [7176, 712], [7179, 710], [7181, 709], [7192, 708], [7201, 708], [7211, 707], [7258, 707], [7270, 708], [7289, 709], [7309, 710], [7328, 712], [7353, 715], [7367, 717], [7412, 723], [7422, 724], [7433, 726], [7454, 729], [7474, 732], [7495, 736], [7505, 737], [7515, 739], [7525, 740], [7534, 742], [7544, 743], [7553, 745], [7561, 746], [7562, 746], [7570, 748], [7573, 750], [7575, 755], [7576, 803], [7577, 813], [7578, 822], [7580, 832], [7581, 842], [7582, 846], [7583, 848], [7583, 849], [7584, 852], [7585, 853], [7586, 855], [7587, 856], [7591, 859], [7597, 861], [7604, 863], [7610, 864], [7624, 868], [7627, 868], [7631, 869], [7632, 869], [7638, 871]]"
L0005,s000164,M0005,"[[3976, 1124], [3978, 1127], [3979, 1130], [3979, 1170], [3978, 1174], [3975, 1176], [3972, 1177], [3672, 1177], [3668, 1176], [3666, 1173], [3665, 1170], [3665, 1130], [3666, 1126], [3669, 1124], [3672, 1123], [3972, 1123]]"
L0005,s000165,M0005,"[[4656, 476], [4658, 479], [4659, 482], [4659, 542], [4658, 546], [4655, 548], [4652, 549], [4519, 549], [4515, 548], [4513, 545], [4512, 542], [4512, 482], [4513, 478], [4516, 476], [4519, 475], [4652, 475]]"
L0005,s000166,M0005,"[[4916, 1238], [4918, 1241], [4919, 1244], [4919, 1284], [4918, 1288], [4915, 1290], [4912, 1291], [4612, 1291], [4608, 1290], [4606, 1287], [4605, 1284], [4605, 1244], [4606, 1240], [4609, 1238], [4612, 1237], [4912, 1237]]"
L0005,s000167,M0005,"[[7669, 571], [7667, 576], [7664, 582], [7652, 608], [7645, 624], [7638, 639], [7628, 663], [7624, 674], [7620, 684], [7619, 687], [7616, 694], [7613, 704], [7611, 711], [7610, 713], [7611, 713], [7610, 717], [7608, 720], [7603, 722], [7600, 722], [7597, 721], [7591, 721], [7587, 720], [7584, 720], [7580, 719], [7576, 719], [7567, 717], [7549, 715], [7544, 715], [7537, 714], [7523, 713], [7503, 713], [7491, 712], [7448, 712], [7444, 713], [7430, 713], [7429, 719], [7427, 723], [7424, 725], [7420, 725], [7416, 724], [7413, 724], [7405, 722], [7397, 721], [7389, 719], [7381, 718], [7372, 717], [7363, 715], [7355, 714], [7313, 708], [7298, 706], [7279, 703], [7263, 701], [7246, 699], [7241, 699], [7238, 698], [7231, 698], [7223, 697], [7139, 697], [7129, 698], [7118, 699], [7097, 700], [7055, 704], [7001, 708], [6952, 711], [6934, 713], [6915, 714], [6897, 715], [6878, 715], [6865, 716], [6825, 716], [6820, 717], [6809, 717], [6805, 716], [6803, 713], [6802, 710], [6802, 416], [6803, 412], [6806, 410], [6809, 409], [7099, 409], [7103, 410], [7106, 415], [7112, 450], [7195, 450], [7218, 449], [7242, 448], [7258, 446], [7274, 445], [7313, 442], [7349, 440], [7384, 438], [7432, 435], [7470, 433], [7492, 432], [7595, 432], [7605, 433], [7613, 433], [7620, 434], [7634, 434], [7641, 435], [7647, 435], [7651, 436], [7653, 439], [7654, 442], [7654, 476], [7655, 488], [7655, 499], [7657, 510], [7657, 515], [7658, 519], [7659, 525], [7661, 530], [7662, 533], [7664, 536], [7667, 540], [7670, 545], [7675, 550], [7677, 554], [7676, 559], [7673, 564], [7670, 570]]"
L0005,s000168,M0005,"[[5789, 8], [5793, 10], [5795, 14], [5822, 147], [5821, 151], [5819, 154], [5815, 155], [5763, 155], [5759, 154], [5756, 149], [5726, 8], [5726, 4], [5729, 1], [5734, 0]]"
L0005,s000169,M0005,"[[4505, 1079], [4507, 1082], [4508, 1085], [4508, 1175], [4507, 1179], [4504, 1181], [4501, 1182], [4306, 1182], [4302, 1181], [4300, 1178], [4299, 1175], [4299, 1085], [4300, 1081], [4303, 1079], [4306, 1078], [4501, 1078]]"
L0005,s000170,M0005,"[[3288, 1598], [3286, 1598], [3280, 1596], [3276, 1594], [3275, 1593], [3272, 1592], [3269, 1589], [3267, 1588], [3258, 1579], [3256, 1576], [3253, 1570], [3251, 1565], [3251, 1563], [3250, 1561], [3250, 1559], [3249, 1557], [3249, 1553], [3248, 1551], [3248, 1529], [3249, 1523], [3249, 1518], [3250, 1513], [3251, 1498], [3252, 1486], [3252, 1476], [3253, 1464], [3253, 1463], [3255, 1450], [3256, 1437], [3256, 1428], [3258, 1414], [3258, 1410], [3259, 1400], [3259, 1397], [3260, 1394], [3260, 1390], [3261, 1387], [3261, 1385], [3262, 1382], [3262, 1381], [3263, 1379], [3263, 1377], [3265, 1372], [3265, 1371], [3268, 1365], [3270, 1362], [3273, 1356], [3276, 1353], [3279, 1349], [3283, 1346], [3287, 1344], [3289, 1344], [3289, 1343], [3292, 1341], [3298, 1339], [3303, 1338], [3307, 1337], [3317, 1337], [3321, 1338], [3326, 1338], [3329, 1339], [3340, 1341], [3348, 1343], [3357, 1345], [3361, 1346], [3366, 1347], [3374, 1349], [3396, 1353], [3400, 1355], [3402, 1358], [3402, 1361], [3387, 1543], [3382, 1594], [3380, 1597], [3377, 1600], [3296, 1600], [3293, 1599], [3291, 1599]]"
L0005,s000171,M0005,"[[4145, 356], [4147, 359], [4148, 362], [4148, 402], [4147, 406], [4144, 408], [4141, 409], [3941, 409], [3937, 408], [3935, 405], [3934, 402], [3934, 362], [3935, 358], [3938, 356], [3941, 355], [4141, 355]]"
L0005,s000172,M0005,"[[4169, 1190], [4171, 1193], [4172, 1196], [4172, 1261], [4171, 1265], [4168, 1267], [4165, 1268], [3468, 1268], [3464, 1267], [3462, 1264], [3461, 1261], [3461, 1196], [3462, 1192], [3465, 1190], [3468, 1189], [4165, 1189]]"
L0005,s000173,M0005,"[[2125, 736], [2127, 746], [2128, 757], [2134, 787], [2135, 797], [2136, 802], [2138, 810], [2139, 815], [2139, 819], [2140, 821], [2141, 824], [2141, 827], [2143, 833], [2144, 837], [2144, 838], [2145, 841], [2145, 845], [2146, 847], [2146, 848], [2147, 851], [2147, 855], [2145, 858], [2140, 860], [2133, 860], [2129, 861], [2121, 861], [2118, 862], [2110, 862], [2104, 863], [2099, 863], [2093, 864], [2087, 864], [2060, 867], [2040, 869], [2029, 869], [2019, 870], [2008, 871], [1987, 873], [1932, 878], [1922, 879], [1913, 879], [1886, 882], [1880, 884], [1878, 884], [1875, 885], [1870, 886], [1865, 888], [1860, 889], [1856, 890], [1852, 892], [1848, 893], [1838, 898], [1830, 904], [1826, 908], [1821, 912], [1815, 918], [1816, 918], [1815, 921], [1814, 923], [1812, 926], [1812, 927], [1811, 929], [1810, 930], [1810, 933], [1809, 936], [1808, 941], [1807, 948], [1807, 953], [1806, 967], [1806, 993], [1807, 1000], [1807, 1025], [1806, 1029], [1806, 1036], [1804, 1041], [1796, 1049], [1792, 1051], [1788, 1050], [1774, 1042], [1761, 1034], [1713, 1004], [1696, 995], [1683, 987], [1669, 981], [1657, 975], [1645, 970], [1612, 958], [1588, 950], [1576, 947], [1546, 939], [1517, 933], [1503, 930], [1488, 927], [1474, 925], [1459, 923], [1443, 922], [1428, 921], [1412, 920], [1398, 920], [1346, 917], [1312, 916], [1279, 915], [1221, 913], [1158, 911], [1128, 911], [1098, 910], [1051, 910], [1035, 909], [984, 909], [980, 908], [978, 905], [977, 902], [977, 628], [978, 624], [981, 622], [984, 621], [1009, 621], [1022, 620], [1081, 620], [1100, 619], [1119, 619], [1136, 618], [1152, 618], [1193, 617], [1250, 615], [1287, 613], [1318, 612], [1348, 611], [1375, 610], [1402, 608], [1431, 607], [1461, 605], [1475, 604], [1489, 602], [1519, 598], [1536, 596], [1596, 586], [1616, 583], [1656, 575], [1675, 570], [1694, 566], [1714, 561], [1744, 553], [1792, 538], [1809, 534], [1830, 528], [1844, 525], [1858, 521], [1874, 518], [1889, 515], [1910, 511], [1932, 507], [1945, 504], [1959, 502], [1973, 499], [1987, 497], [2000, 496], [2013, 494], [2025, 493], [2038, 491], [2048, 490], [2059, 489], [2069, 488], [2080, 487], [2084, 488], [2087, 490], [2088, 494], [2088, 496], [2089, 499], [2089, 502], [2090, 505], [2090, 514], [2091, 516], [2091, 522], [2093, 529], [2094, 538], [2095, 546], [2096, 553], [2098, 561], [2099, 569], [2102, 587], [2102, 588], [2103, 591], [2103, 594], [2104, 596], [2104, 603], [2105, 606], [2105, 616], [2107, 622], [2107, 629], [2109, 636], [2111, 647], [2115, 667], [2116, 671], [2117, 674], [2117, 678], [2118, 680], [2118, 689], [2119, 691], [2119, 694], [2120, 697], [2120, 706], [2122, 712], [2122, 718], [2124, 726]]"
L0005,s000174,M0005,"[[13696, 571], [13697, 572], [13719, 578], [13742, 584], [13761, 590], [13781, 595], [13820, 606], [13872, 620], [13887, 624], [13901, 627], [13920, 631], [13937, 635], [13953, 638], [13968, 641], [13987, 645], [14025, 651], [14043, 653], [14064, 655], [14086, 657], [14161, 663], [14187, 665], [14208, 665], [14230, 666], [14280, 666], [14297, 665], [14311, 665], [14331, 664], [14350, 664], [14363, 663], [14388, 663], [14424, 660], [14441, 659], [14454, 659], [14459, 658], [14463, 659], [14465, 662], [14466, 667], [14438, 760], [14434, 799], [14432, 802], [14429, 805], [14401, 805], [14394, 806], [14356, 806], [14325, 805], [14253, 805], [14220, 804], [14204, 804], [14187, 803], [14168, 802], [14149, 800], [14136, 799], [14124, 798], [14109, 796], [14108, 796], [14094, 793], [14080, 791], [14066, 788], [14054, 786], [14047, 784], [14042, 783], [14038, 781], [14037, 778], [14031, 777], [14001, 771], [13973, 767], [13960, 764], [13946, 761], [13928, 757], [13915, 754], [13902, 752], [13886, 748], [13871, 745], [13855, 741], [13840, 736], [13824, 732], [13809, 727], [13807, 727], [13755, 707], [13746, 704], [13738, 700], [13729, 696], [13721, 692], [13704, 684], [13704, 683], [13688, 674], [13683, 672], [13677, 669], [13673, 666], [13668, 663], [13660, 657], [13658, 656], [13654, 652], [13653, 650], [13651, 649], [13649, 646], [13647, 642], [13645, 639], [13644, 636], [13642, 633], [13641, 630], [13640, 629], [13639, 625], [13638, 622], [13638, 618], [13637, 615], [13637, 607], [13636, 602], [13636, 600], [13637, 595], [13637, 590], [13638, 583], [13638, 581], [13640, 574], [13641, 569], [13642, 566], [13643, 565], [13644, 563], [13647, 560], [13652, 559]]"
L0005,s000175,M0005,"[[10971, 976], [10967, 976], [10964, 975], [10960, 973], [10957, 970], [10954, 965], [10952, 962], [10950, 961], [10944, 955], [10942, 954], [10940, 952], [10937, 950], [10932, 947], [10928, 944], [10924, 942], [10919, 939], [10911, 935], [10910, 934], [10908, 929], [10908, 879], [10910, 874], [10921, 862], [10925, 860], [11170, 829], [11221, 829], [11225, 830], [11228, 835], [11237, 919], [11237, 969], [11236, 973], [11233, 976], [11230, 977], [11226, 977], [11220, 978], [11207, 978], [11183, 980], [11165, 980], [11148, 981], [11049, 981], [11033, 980], [11022, 980], [11010, 979], [10994, 979], [10986, 978], [10980, 978], [10977, 977], [10974, 977]]"
L0005,s000176,M0005,"[[1819, 931], [1822, 927], [1830, 919], [1832, 918], [1836, 914], [1842, 911], [1843, 910], [1846, 908], [1849, 907], [1853, 905], [1854, 904], [1866, 901], [1871, 901], [1875, 900], [1880, 899], [1885, 899], [1889, 898], [1904, 898], [1925, 897], [1938, 897], [1951, 896], [1960, 896], [1965, 895], [1968, 895], [1972, 894], [1976, 894], [1980, 893], [1983, 893], [1987, 892], [1996, 889], [2001, 888], [2010, 884], [2013, 883], [2029, 875], [2030, 874], [2035, 872], [2037, 871], [2040, 870], [2042, 869], [2062, 869], [2066, 870], [2068, 873], [2069, 876], [2072, 969], [2072, 989], [2071, 993], [2068, 995], [2065, 996], [1913, 996], [1902, 997], [1891, 997], [1882, 998], [1879, 998], [1875, 999], [1873, 999], [1859, 1000], [1853, 1001], [1846, 1003], [1824, 1003], [1820, 1002], [1817, 998], [1812, 984], [1807, 971], [1807, 948], [1809, 943], [1814, 938], [1816, 934]]"
L0005,s000177,M0005,"[[13530, 120], [13527, 126], [13526, 130], [13525, 131], [13524, 133], [13524, 137], [13523, 141], [13522, 148], [13521, 153], [13521, 179], [13522, 187], [13523, 194], [13524, 199], [13525, 206], [13528, 219], [13528, 222], [13526, 230], [13524, 233], [13520, 235], [13517, 235], [13513, 234], [13506, 234], [13503, 233], [13499, 233], [13493, 232], [13488, 232], [13482, 231], [13427, 226], [13423, 225], [13406, 224], [13384, 222], [13364, 222], [13349, 221], [13316, 221], [13296, 222], [13277, 222], [13264, 223], [13255, 223], [13246, 224], [13227, 225], [13183, 229], [13151, 231], [13137, 233], [13132, 234], [13121, 235], [13099, 238], [13078, 241], [13076, 241], [13067, 242], [13057, 244], [13047, 245], [13037, 247], [13002, 261], [12998, 262], [12994, 260], [12992, 257], [12989, 246], [12986, 234], [12980, 212], [12975, 191], [12969, 169], [12962, 143], [12956, 118], [12949, 93], [12946, 80], [12943, 68], [12943, 64], [12946, 60], [12948, 59], [12963, 54], [12967, 54], [12969, 53], [12977, 51], [12981, 49], [12985, 48], [13006, 42], [13022, 38], [13031, 35], [13048, 30], [13065, 26], [13097, 18], [13104, 16], [13105, 16], [13112, 15], [13116, 16], [13120, 20], [13130, 51], [13131, 51], [13134, 50], [13137, 50], [13145, 48], [13154, 45], [13163, 43], [13164, 43], [13173, 41], [13186, 38], [13198, 36], [13210, 33], [13222, 31], [13236, 28], [13249, 25], [13263, 22], [13277, 20], [13299, 16], [13320, 13], [13337, 11], [13354, 8], [13356, 8], [13373, 7], [13390, 5], [13432, 3], [13454, 1], [13476, 1], [13493, 0], [13510, 0], [13533, 1], [13554, 1], [13575, 2], [13611, 5], [13624, 5], [13630, 6], [13649, 6], [13653, 7], [13656, 9], [13658, 14], [13658, 25], [13657, 29], [13655, 31], [13650, 34], [13646, 36], [13638, 42], [13626, 49], [13615, 57], [13602, 64], [13589, 72], [13567, 86], [13559, 91], [13551, 97], [13545, 102], [13538, 109], [13535, 111], [13532, 117]]"
L0005,s000178,M0005,"[[11012, 291], [11016, 292], [11027, 296], [11041, 301], [11055, 305], [11064, 307], [11072, 310], [11073, 311], [11080, 314], [11087, 316], [11096, 320], [11101, 322], [11103, 323], [11106, 324], [11112, 327], [11119, 330], [11126, 334], [11127, 334], [11134, 339], [11140, 343], [11147, 349], [11154, 354], [11155, 356], [11159, 361], [11164, 366], [11170, 376], [11172, 379], [11173, 380], [11177, 388], [11178, 389], [11179, 393], [11181, 398], [11183, 404], [11185, 416], [11186, 425], [11186, 445], [11184, 457], [11184, 458], [11182, 464], [11181, 469], [11179, 474], [11178, 478], [11177, 479], [11172, 489], [11172, 490], [11169, 494], [11165, 500], [11164, 502], [11148, 518], [11142, 523], [11130, 535], [11129, 542], [11127, 545], [11124, 548], [11067, 548], [11044, 547], [10997, 547], [10982, 546], [10954, 544], [10933, 542], [10912, 541], [10870, 537], [10851, 535], [10850, 535], [10793, 526], [10772, 522], [10732, 514], [10711, 509], [10696, 505], [10680, 501], [10665, 498], [10649, 494], [10636, 490], [10624, 487], [10611, 484], [10603, 482], [10593, 514], [10590, 517], [10587, 519], [10584, 519], [10563, 513], [10547, 509], [10538, 506], [10522, 502], [10505, 498], [10499, 496], [10497, 496], [10473, 490], [10466, 488], [10459, 487], [10443, 483], [10438, 482], [10437, 482], [10434, 481], [10430, 481], [10424, 479], [10422, 479], [10418, 478], [10416, 475], [10415, 470], [10417, 462], [10418, 454], [10420, 447], [10422, 441], [10423, 434], [10424, 428], [10427, 419], [10427, 416], [10430, 404], [10432, 393], [10435, 381], [10438, 368], [10441, 356], [10444, 343], [10449, 318], [10451, 307], [10454, 295], [10456, 284], [10459, 269], [10461, 257], [10462, 254], [10462, 252], [10463, 248], [10466, 246], [10471, 245], [10510, 257], [10534, 261], [10545, 263], [10547, 263], [10554, 264], [10586, 268], [10602, 269], [10617, 270], [10647, 273], [10663, 274], [10679, 276], [10695, 276], [10710, 277], [10730, 278], [10821, 278], [10849, 276], [10875, 274], [10891, 272], [10902, 271], [10920, 269], [10940, 266], [10962, 263], [10973, 261], [10984, 260], [10988, 261], [10991, 263], [10992, 267], [10992, 268], [10993, 270], [10996, 275], [10998, 280], [11006, 288]]"
L0005,s000179,M0005,"[[1242, 1572], [1184, 1575], [1159, 1576], [1134, 1576], [1109, 1577], [1048, 1577], [1033, 1576], [1017, 1576], [1013, 1575], [1010, 1570], [1009, 1561], [1009, 1552], [1008, 1543], [1008, 1533], [1006, 1513], [1006, 1503], [1005, 1494], [1005, 1482], [1004, 1471], [1003, 1459], [1003, 1447], [1002, 1436], [1002, 1414], [1001, 1409], [1001, 1388], [1002, 1384], [1005, 1381], [1008, 1380], [1182, 1380], [1214, 1382], [1235, 1382], [1256, 1383], [1272, 1384], [1289, 1385], [1314, 1387], [1347, 1389], [1373, 1391], [1400, 1394], [1429, 1397], [1440, 1398], [1478, 1402], [1496, 1404], [1519, 1407], [1533, 1409], [1546, 1410], [1547, 1410], [1560, 1412], [1574, 1414], [1578, 1416], [1580, 1420], [1581, 1428], [1581, 1431], [1580, 1434], [1579, 1436], [1578, 1440], [1577, 1446], [1575, 1453], [1574, 1459], [1572, 1473], [1572, 1491], [1573, 1494], [1573, 1495], [1574, 1502], [1579, 1521], [1582, 1526], [1585, 1530], [1585, 1531], [1587, 1535], [1590, 1539], [1590, 1540], [1591, 1542], [1607, 1558], [1611, 1561], [1616, 1564], [1621, 1568], [1627, 1571], [1632, 1574], [1634, 1577], [1635, 1581], [1634, 1594], [1633, 1597], [1629, 1600], [1626, 1600], [1608, 1598], [1591, 1597], [1561, 1593], [1547, 1590], [1533, 1588], [1501, 1582], [1487, 1579], [1472, 1576], [1458, 1574], [1449, 1573], [1445, 1572], [1435, 1571], [1424, 1570], [1409, 1568], [1327, 1568], [1304, 1570]]"
