下料批次号,零件名,面料号,零件外轮廓线坐标
L0003,s000054,M0003,"[[14241.0, 345.0], [14241.0, 413.0], [14039.800000000003, 413.0], [14039.800000000003, 345.0], [14241.0, 345.0]]"
L0003,s000055,M0003,"[[16311.0, 165.0], [16312.5, 183.89999999999998], [16313.099999999999, 190.20000000000005], [16313.800000000003, 196.5], [16314.5, 202.70000000000005], [16315.300000000003, 209.0], [16316.199999999997, 215.4000000000001], [16318.400000000001, 232.20000000000005], [16319.0, 236.29999999999995], [16319.5, 240.4000000000001], [16320.099999999999, 244.4000000000001], [16320.599999999999, 248.20000000000005], [16320.599999999999, 298.20000000000005], [16309.199999999997, 299.79999999999995], [16297.800000000003, 301.29999999999995], [16286.099999999999, 302.79999999999995], [16274.300000000003, 304.20000000000005], [16260.400000000001, 305.9000000000001], [16253.400000000001, 306.5999999999999], [16246.5, 307.29999999999995], [16240.300000000003, 307.9000000000001], [16234.0, 308.4000000000001], [16223.199999999997, 309.20000000000005], [16212.400000000001, 309.9000000000001], [16205.099999999999, 310.4000000000001], [16197.900000000001, 310.70000000000005], [16190.599999999999, 311.0], [16183.400000000001, 311.20000000000005], [16174.199999999997, 311.29999999999995], [16163.900000000001, 311.5], [16158.699999999997, 311.5999999999999], [16095.800000000003, 311.5999999999999], [16088.199999999997, 311.4000000000001], [16080.5, 311.0999999999999], [16072.900000000001, 310.70000000000005], [16065.5, 310.29999999999995], [16061.900000000001, 310.0999999999999], [16058.400000000001, 309.79999999999995], [16051.800000000003, 309.4000000000001], [16048.699999999997, 309.0999999999999], [16045.699999999997, 308.9000000000001], [16043.900000000001, 306.70000000000005], [16040.5, 302.70000000000005], [16038.800000000003, 300.79999999999995], [16036.400000000001, 298.0999999999999], [16033.800000000003, 295.4000000000001], [16028.400000000001, 290.20000000000005], [16024.699999999997, 287.0], [16022.0, 285.0], [16019.199999999997, 283.0], [16016.300000000003, 281.20000000000005], [16013.5, 279.5], [16009.300000000003, 276.9000000000001], [16007.199999999997, 275.70000000000005], [16004.900000000001, 274.29999999999995], [16004.900000000001, 224.29999999999995], [16010.0, 213.29999999999995], [16261.0, 165.0], [16311.0, 165.0]]"
L0003,s000056,M0003,"[[9444.0, 1520.0], [9444.0, 1580.0], [9311.0, 1580.0], [9311.0, 1520.0], [9444.0, 1520.0]]"
L0003,s000057,M0003,"[[12590.0, 502.0], [12590.599999999999, 506.0999999999999], [12591.199999999997, 510.3000000000002], [12592.599999999999, 518.9000000000001], [12593.699999999997, 524.9000000000001], [12594.699999999997, 530.8000000000002], [12595.800000000003, 536.5999999999999], [12596.800000000003, 542.0], [12353.900000000001, 541.9000000000001], [12344.900000000001, 531.1999999999998], [12346.300000000003, 529.4000000000001], [12347.5, 527.5999999999999], [12350.0, 524.3000000000002], [12353.5, 519.3000000000002], [12357.099999999999, 514.0], [12359.099999999999, 510.5], [12361.099999999999, 506.9000000000001], [12362.900000000001, 503.4000000000001], [12364.599999999999, 500.0], [12391.400000000001, 491.9000000000001], [12467.0, 491.9000000000001], [12474.199999999997, 492.0], [12588.599999999999, 492.0], [12589.0, 494.8000000000002], [12589.400000000001, 497.3000000000002], [12589.699999999997, 499.6999999999998], [12590.0, 502.0]]"
L0003,s000058,M0003,"[[5630.0, 1054.0], [5657.199999999997, 1052.6], [5686.5999999999985, 1050.9], [5715.9000000000015, 1048.9], [5747.0999999999985, 1046.7], [5778.199999999997, 1044.1], [5809.0, 1041.4], [5833.0999999999985, 1039.2], [5856.800000000003, 1036.7], [5880.5, 1033.7], [5904.0999999999985, 1030.4], [5915.0, 1028.7], [5926.0, 1026.8], [5934.800000000003, 1025.2], [5943.5, 1023.4], [5952.0, 1021.7], [5960.199999999997, 1019.9], [5964.800000000003, 1018.9], [5969.5, 1017.9], [5974.5, 1016.8], [5977.199999999997, 1016.3], [5980.0999999999985, 1015.6], [5982.0, 1017.9], [5984.199999999997, 1020.4], [5986.5999999999985, 1023.0], [5988.9000000000015, 1025.6], [5992.9000000000015, 1029.6], [5996.199999999997, 1032.7], [5999.199999999997, 1035.3], [6002.300000000003, 1037.5], [6005.4000000000015, 1039.5], [6007.9000000000015, 1041.0], [6010.4000000000015, 1042.5], [6015.5999999999985, 1044.9], [6018.800000000003, 1046.3], [6022.199999999997, 1047.5], [6025.5999999999985, 1048.5], [6029.0999999999985, 1049.4], [6033.0999999999985, 1050.3], [6037.0, 1051.1], [6040.9000000000015, 1051.6], [6050.0999999999985, 1052.6], [6053.4000000000015, 1052.9], [6063.4000000000015, 1053.8], [6073.300000000003, 1054.4], [6096.0, 1056.1], [6118.800000000003, 1057.8], [6141.9000000000015, 1059.5], [6153.300000000003, 1060.4], [6164.5999999999985, 1061.2], [6173.5999999999985, 1061.9], [6182.5999999999985, 1062.6], [6191.800000000003, 1063.2], [6201.4000000000015, 1064.0], [6201.199999999997, 1066.7], [6201.0, 1069.5], [6200.5999999999985, 1073.9], [6200.5, 1075.6], [6200.0, 1081.9], [6199.5999999999985, 1088.1], [6199.0999999999985, 1095.2], [6198.699999999997, 1102.1], [6198.0, 1116.1], [6197.699999999997, 1123.1], [6197.5, 1130.0], [6197.300000000003, 1142.7], [6197.300000000003, 1155.3], [6197.5999999999985, 1167.9], [6197.800000000003, 1180.6], [6198.199999999997, 1189.5], [6198.5999999999985, 1198.3], [6199.0, 1207.2], [6199.5999999999985, 1215.9], [6200.5, 1226.7], [6201.5, 1237.2], [6202.0999999999985, 1242.5], [6202.699999999997, 1247.9], [6203.800000000003, 1257.8], [6203.9000000000015, 1258.3], [6204.4000000000015, 1263.3], [6204.699999999997, 1265.6], [6204.9000000000015, 1267.9], [6016.5, 1311.5], [6016.5, 1313.2], [6013.300000000003, 1313.0], [6009.9000000000015, 1312.8], [6002.800000000003, 1312.4], [5994.5, 1311.9], [5985.699999999997, 1311.3], [5975.199999999997, 1310.6], [5966.0, 1309.8], [5961.0999999999985, 1309.4], [5947.0, 1308.2], [5912.5, 1304.9], [5895.300000000003, 1303.2], [5878.0, 1301.4], [5843.699999999997, 1297.8], [5809.300000000003, 1294.2], [5792.5, 1292.6], [5775.5999999999985, 1291.1], [5769.199999999997, 1290.6], [5729.0, 1287.5], [5713.9000000000015, 1286.4], [5685.800000000003, 1284.5], [5657.800000000003, 1282.8], [5630.0, 1281.5], [5605.5, 1280.4], [5581.0, 1279.5], [5542.0, 1278.5], [5498.9000000000015, 1277.5], [5476.9000000000015, 1276.9], [5437.300000000003, 1275.8], [5402.300000000003, 1274.9], [5358.5, 1273.5], [5314.199999999997, 1272.3], [5270.0, 1271.3], [5216.0999999999985, 1269.9], [5185.699999999997, 1269.1], [5170.5, 1268.8], [5155.5, 1268.7], [5143.300000000003, 1268.7], [5136.800000000003, 1268.9], [5130.0999999999985, 1269.0], [5123.4000000000015, 1269.2], [5116.699999999997, 1269.4], [5110.300000000003, 1269.7], [5104.199999999997, 1269.9], [5098.5, 1270.1], [5095.9000000000015, 1270.2], [5093.4000000000015, 1270.3], [5093.4000000000015, 1065.3], [5095.4000000000015, 1065.5], [5097.5, 1065.6], [5102.0999999999985, 1065.9], [5107.0999999999985, 1066.2], [5112.4000000000015, 1066.4], [5117.9000000000015, 1066.7], [5123.4000000000015, 1067.0], [5129.0, 1067.2], [5134.300000000003, 1067.3], [5142.800000000003, 1067.5], [5150.9000000000015, 1067.4], [5159.0999999999985, 1067.2], [5175.4000000000015, 1066.7], [5196.0999999999985, 1066.1], [5216.5999999999985, 1065.7], [5258.0, 1064.6], [5340.9000000000015, 1062.4], [5423.9000000000015, 1060.2], [5473.800000000003, 1059.0], [5502.0999999999985, 1058.3], [5541.0, 1057.4], [5581.199999999997, 1056.2], [5605.5999999999985, 1055.2], [5630.0, 1054.0]]"
L0003,s000059,M0003,"[[7632.0, 1567.0], [7622.0, 1565.1], [7611.300000000003, 1563.3], [7603.0999999999985, 1562.2], [7594.9000000000015, 1561.2], [7582.4000000000015, 1559.9], [7569.800000000003, 1559.0], [7557.9000000000015, 1558.6], [7545.800000000003, 1558.5], [7537.0999999999985, 1558.4], [7528.300000000003, 1558.5], [7519.5999999999985, 1558.7], [7510.800000000003, 1559.0], [7485.5999999999985, 1560.1], [7484.300000000003, 1560.2], [7465.300000000003, 1561.2], [7457.199999999997, 1561.6], [7440.9000000000015, 1562.5], [7420.9000000000015, 1563.6], [7400.699999999997, 1564.8], [7359.9000000000015, 1566.9], [7341.5, 1567.7], [7323.199999999997, 1568.4], [7288.5999999999985, 1569.8], [7262.5999999999985, 1570.8], [7257.4000000000015, 1570.9], [7252.0999999999985, 1571.0], [7246.800000000003, 1571.1], [7230.9000000000015, 1571.1], [7225.699999999997, 1571.0], [7220.800000000003, 1571.0], [7216.300000000003, 1570.9], [7212.300000000003, 1570.8], [7212.0999999999985, 1559.4], [7212.0, 1548.3], [7211.800000000003, 1537.5], [7211.699999999997, 1526.7], [7211.5, 1513.4], [7211.300000000003, 1500.0], [7211.0, 1472.9], [7210.9000000000015, 1444.5], [7210.800000000003, 1430.4], [7210.800000000003, 1416.4], [7215.5, 1416.2], [7220.300000000003, 1416.0], [7230.300000000003, 1415.7], [7240.5999999999985, 1415.4], [7250.800000000003, 1415.4], [7265.0999999999985, 1415.7], [7279.199999999997, 1416.3], [7301.9000000000015, 1417.2], [7310.300000000003, 1417.5], [7327.699999999997, 1418.2], [7354.0999999999985, 1419.5], [7371.5, 1420.6], [7387.4000000000015, 1421.6], [7402.800000000003, 1422.7], [7417.5999999999985, 1423.8], [7432.0, 1425.1], [7446.0, 1426.4], [7460.0999999999985, 1427.9], [7483.699999999997, 1430.5], [7504.199999999997, 1432.9], [7537.5999999999985, 1436.9], [7559.5999999999985, 1439.3], [7568.199999999997, 1440.2], [7581.9000000000015, 1441.4], [7595.5999999999985, 1442.5], [7602.800000000003, 1443.1], [7618.199999999997, 1444.4], [7643.199999999997, 1446.5], [7663.5999999999985, 1448.2], [7684.0, 1450.0], [7690.5999999999985, 1450.6], [7697.4000000000015, 1451.3], [7703.5999999999985, 1451.8], [7709.699999999997, 1452.4], [7715.699999999997, 1453.0], [7718.5, 1453.3], [7721.0999999999985, 1453.5], [7721.0, 1455.3], [7720.800000000003, 1457.3], [7720.5999999999985, 1459.5], [7720.300000000003, 1461.6], [7720.0, 1463.7], [7719.699999999997, 1465.8], [7719.4000000000015, 1467.6], [7718.9000000000015, 1470.6], [7718.5999999999985, 1473.1], [7718.199999999997, 1475.1], [7718.0, 1477.1], [7717.699999999997, 1478.9], [7717.4000000000015, 1482.4], [7717.0, 1485.7], [7716.800000000003, 1489.7], [7716.5, 1493.7], [7716.4000000000015, 1495.7], [7716.4000000000015, 1502.0], [7716.800000000003, 1508.5], [7717.0999999999985, 1511.5], [7717.5, 1514.6], [7718.199999999997, 1518.1], [7718.9000000000015, 1521.5], [7719.800000000003, 1524.8], [7720.800000000003, 1528.0], [7722.0999999999985, 1531.3], [7723.4000000000015, 1534.5], [7724.800000000003, 1537.4], [7726.300000000003, 1540.1], [7727.9000000000015, 1542.6], [7729.4000000000015, 1544.8], [7731.199999999997, 1547.1], [7733.0, 1549.4], [7734.9000000000015, 1551.5], [7737.199999999997, 1553.7], [7739.0, 1555.4], [7739.5999999999985, 1555.9], [7742.300000000003, 1558.4], [7746.5999999999985, 1562.1], [7748.9000000000015, 1564.0], [7751.0, 1565.7], [7753.0999999999985, 1567.3], [7757.199999999997, 1570.1], [7761.5999999999985, 1572.6], [7764.9000000000015, 1574.3], [7768.199999999997, 1575.8], [7771.4000000000015, 1577.2], [7774.5, 1578.5], [7777.800000000003, 1579.9], [7779.5, 1580.6], [7781.5, 1581.5], [7779.800000000003, 1593.3], [7774.5999999999985, 1592.6], [7769.199999999997, 1591.8], [7758.5, 1590.2], [7739.699999999997, 1587.5], [7728.5999999999985, 1585.7], [7716.699999999997, 1583.6], [7704.800000000003, 1581.5], [7687.800000000003, 1578.2], [7670.9000000000015, 1574.8], [7654.0, 1571.4], [7632.699999999997, 1567.1], [7632.0, 1567.0]]"
L0003,s000060,M0003,"[[6186.0, 7.0], [6186.0, 47.0], [5886.0, 47.0], [5886.0, 7.0], [6186.0, 7.0]]"
L0003,s000061,M0003,"[[5889.0, 882.0], [5889.0, 922.0], [5689.0, 922.0], [5689.0, 882.0], [5889.0, 882.0]]"
L0003,s000062,M0003,"[[11156.0, 641.0], [11148.400000000001, 640.9000000000001], [11140.800000000003, 640.9000000000001], [11130.5, 640.8], [11074.5, 640.8], [11070.199999999997, 640.9000000000001], [11062.400000000001, 640.9000000000001], [11055.099999999999, 682.4000000000001], [10804.900000000001, 682.4000000000001], [10804.800000000003, 625.9000000000001], [10804.800000000003, 435.4000000000001], [10815.0, 434.70000000000005], [10825.099999999999, 434.0999999999999], [10834.900000000001, 433.70000000000005], [10844.800000000003, 433.5], [10856.199999999997, 433.70000000000005], [10867.800000000003, 434.20000000000005], [10879.400000000001, 434.79999999999995], [10891.0, 435.5999999999999], [10937.400000000001, 438.20000000000005], [10979.599999999999, 440.79999999999995], [11021.699999999997, 443.5999999999999], [11059.099999999999, 446.0999999999999], [11077.800000000003, 447.4000000000001], [11078.699999999997, 447.4000000000001], [11092.900000000001, 448.29999999999995], [11108.0, 449.0999999999999], [11122.300000000003, 449.5], [11136.599999999999, 449.79999999999995], [11147.099999999999, 449.9000000000001], [11157.599999999999, 449.79999999999995], [11171.0, 449.29999999999995], [11184.400000000001, 448.4000000000001], [11194.699999999997, 447.29999999999995], [11204.900000000001, 445.9000000000001], [11224.400000000001, 442.9000000000001], [11225.300000000003, 442.70000000000005], [11243.900000000001, 439.29999999999995], [11259.699999999997, 435.9000000000001], [11273.300000000003, 433.0], [11286.900000000001, 429.9000000000001], [11301.300000000003, 426.29999999999995], [11313.199999999997, 423.29999999999995], [11325.099999999999, 420.0999999999999], [11337.199999999997, 416.79999999999995], [11346.300000000003, 414.4000000000001], [11355.5, 411.9000000000001], [11364.300000000003, 409.5], [11368.599999999999, 408.4000000000001], [11372.699999999997, 407.29999999999995], [11375.599999999999, 418.4000000000001], [11382.5, 418.5999999999999], [11389.300000000003, 418.79999999999995], [11404.900000000001, 418.79999999999995], [11412.0, 418.70000000000005], [11417.400000000001, 418.5999999999999], [11419.099999999999, 418.5], [11426.599999999999, 418.20000000000005], [11435.099999999999, 417.79999999999995], [11443.5, 417.20000000000005], [11454.300000000003, 416.29999999999995], [11465.0, 414.9000000000001], [11475.199999999997, 413.29999999999995], [11485.300000000003, 411.29999999999995], [11496.800000000003, 408.70000000000005], [11502.400000000001, 407.29999999999995], [11508.0, 405.9000000000001], [11509.300000000003, 409.0999999999999], [11510.599999999999, 412.20000000000005], [11513.0, 418.0], [11515.300000000003, 423.5999999999999], [11517.699999999997, 429.0999999999999], [11521.300000000003, 437.4000000000001], [11522.300000000003, 439.79999999999995], [11525.0, 445.9000000000001], [11532.699999999997, 463.0], [11538.900000000001, 476.79999999999995], [11543.5, 486.4000000000001], [11548.199999999997, 496.0], [11557.800000000003, 515.2], [11561.699999999997, 523.0], [11562.400000000001, 524.5], [11565.599999999999, 530.9000000000001], [11568.699999999997, 537.2], [11571.800000000003, 543.4000000000001], [11574.800000000003, 549.4000000000001], [11577.699999999997, 555.0], [11575.199999999997, 557.9000000000001], [11572.699999999997, 560.9000000000001], [11570.699999999997, 563.5], [11569.0, 566.2], [11567.300000000003, 569.3], [11565.800000000003, 572.5], [11564.300000000003, 575.9000000000001], [11563.099999999999, 579.5], [11561.800000000003, 583.5999999999999], [11560.800000000003, 587.8], [11559.800000000003, 592.8], [11559.099999999999, 597.9000000000001], [11558.599999999999, 603.9000000000001], [11558.300000000003, 609.8], [11558.099999999999, 618.8], [11558.0, 627.9000000000001], [11557.900000000001, 634.7], [11557.900000000001, 639.0], [11557.800000000003, 644.5], [11557.699999999997, 649.8], [11553.900000000001, 649.8], [11549.5, 649.9000000000001], [11545.0, 649.9000000000001], [11540.400000000001, 650.0], [11537.300000000003, 650.0999999999999], [11534.199999999997, 650.2], [11523.800000000003, 650.4000000000001], [11509.099999999999, 650.7], [11494.199999999997, 650.9000000000001], [11483.0, 651.0], [11471.699999999997, 651.0999999999999], [11449.699999999997, 651.4000000000001], [11426.400000000001, 651.3], [11406.699999999997, 651.0], [11378.900000000001, 650.2], [11355.199999999997, 649.4000000000001], [11331.900000000001, 648.4000000000001], [11308.5, 647.2], [11285.400000000001, 646.0], [11262.199999999997, 644.5999999999999], [11226.300000000003, 642.7], [11208.5, 642.0], [11190.5, 641.4000000000001], [11167.699999999997, 641.0], [11156.0, 641.0]]"
L0003,s000063,M0003,"[[16959.0, 814.0], [16904.800000000003, 806.4000000000001], [16877.0, 673.0999999999999], [16929.6, 673.1999999999998], [16959.0, 814.0]]"
L0003,s000064,M0003,"[[14289.0, 932.0], [14405.599999999999, 905.5], [14416.599999999999, 944.2], [14420.199999999997, 943.5], [14423.800000000003, 942.7], [14427.699999999997, 941.9], [14431.699999999997, 941.0], [14440.0, 939.3], [14448.699999999997, 937.5], [14457.599999999999, 935.6], [14466.599999999999, 933.8], [14475.699999999997, 932.0], [14484.599999999999, 930.2], [14497.599999999999, 927.7], [14510.300000000003, 925.3], [14536.0, 920.8], [14561.900000000001, 916.5], [14587.699999999997, 912.6], [14609.300000000003, 909.6], [14631.0, 906.8], [14657.300000000003, 903.9], [14670.5, 902.6], [14683.699999999997, 901.4], [14701.300000000003, 900.2], [14719.099999999999, 899.3], [14736.900000000001, 898.8], [14755.400000000001, 898.6], [14772.699999999997, 899.0], [14790.099999999999, 899.7], [14798.900000000001, 900.1], [14807.800000000003, 900.5], [14818.199999999997, 901.1], [14839.400000000001, 902.5], [14849.900000000001, 903.2], [14860.199999999997, 904.0], [14870.0, 904.7], [14874.699999999997, 905.0], [14879.300000000003, 905.4], [14883.699999999997, 905.7], [14887.900000000001, 906.0], [14887.099999999999, 916.8], [14884.400000000001, 918.6], [14881.300000000003, 920.5], [14878.0, 922.6], [14874.699999999997, 924.7], [14870.400000000001, 927.3], [14861.900000000001, 932.4], [14853.5, 937.2], [14845.300000000003, 942.0], [14837.800000000003, 946.4], [14830.099999999999, 950.9], [14814.900000000001, 960.0999999999999], [14809.400000000001, 963.5], [14803.900000000001, 967.0], [14798.599999999999, 970.5999999999999], [14793.400000000001, 974.3], [14789.199999999997, 977.7], [14784.900000000001, 981.5], [14782.699999999997, 983.5999999999999], [14780.699999999997, 985.8], [14778.800000000003, 988.2], [14776.900000000001, 990.7], [14774.5, 994.3], [14772.400000000001, 998.0], [14770.400000000001, 1002.0999999999999], [14768.800000000003, 1006.2], [14767.0, 1011.7], [14765.599999999999, 1017.4000000000001], [14764.599999999999, 1023.2], [14764.099999999999, 1028.3], [14764.0, 1029.0], [14763.900000000001, 1033.4], [14763.900000000001, 1037.8], [14764.0, 1042.5], [14764.099999999999, 1047.5], [14764.400000000001, 1050.8], [14764.699999999997, 1054.5], [14765.099999999999, 1058.1], [14765.599999999999, 1061.7], [14766.099999999999, 1065.2], [14766.400000000001, 1068.3], [14766.699999999997, 1069.7], [14766.900000000001, 1071.1], [14767.0, 1072.2], [14767.300000000003, 1073.8], [14767.699999999997, 1075.1], [14767.199999999997, 1083.0], [14765.5, 1082.9], [14763.900000000001, 1082.8], [14762.400000000001, 1082.7], [14761.099999999999, 1082.7], [14758.900000000001, 1082.6], [14757.099999999999, 1082.5], [14755.699999999997, 1082.4], [14754.5, 1082.3], [14752.400000000001, 1082.2], [14750.300000000003, 1082.1], [14748.0, 1082.0], [14745.5, 1081.8], [14742.800000000003, 1081.7], [14740.0, 1081.5], [14737.0, 1081.3], [14730.699999999997, 1080.9], [14723.800000000003, 1080.4], [14716.599999999999, 1080.0], [14708.900000000001, 1079.5], [14701.0, 1079.0], [14692.800000000003, 1078.4], [14684.400000000001, 1077.9], [14667.5, 1076.9], [14659.099999999999, 1076.4], [14650.800000000003, 1076.0], [14642.599999999999, 1075.6], [14634.699999999997, 1075.2], [14626.5, 1074.9], [14618.599999999999, 1074.6], [14603.0, 1074.2], [14582.400000000001, 1074.1], [14561.599999999999, 1074.4], [14538.599999999999, 1075.1], [14515.699999999997, 1076.1], [14485.099999999999, 1078.0], [14451.300000000003, 1080.6], [14414.900000000001, 1083.9], [14396.199999999997, 1085.7], [14383.300000000003, 1087.1], [14377.400000000001, 1087.7], [14355.900000000001, 1090.2], [14345.199999999997, 1091.5], [14334.800000000003, 1092.8], [14298.300000000003, 1110.5], [14296.400000000001, 1103.9], [14294.300000000003, 1097.0], [14292.199999999997, 1089.8], [14290.099999999999, 1082.4], [14287.800000000003, 1074.9], [14285.599999999999, 1067.2], [14281.0, 1051.5], [14276.5, 1035.8], [14272.0, 1020.2], [14269.800000000003, 1012.7], [14267.699999999997, 1005.3], [14265.699999999997, 998.0999999999999], [14263.699999999997, 991.2], [14262.099999999999, 985.5999999999999], [14260.599999999999, 980.0], [14259.099999999999, 974.4000000000001], [14257.5, 968.5999999999999], [14255.800000000003, 962.5], [14254.0, 956.0], [14253.099999999999, 952.5], [14252.099999999999, 948.8], [14251.099999999999, 945.0], [14249.900000000001, 940.9], [14289.0, 932.0]]"
