下料批次号,零件号,面料号,零件外轮廓线坐标
L0004,s000210,M0004,"[[14291.0, 995.0], [14533.0, 995.0], [14538.299999999988, 1018.5999999999999], [14541.600000000006, 1033.1999999999998], [14545.200000000012, 1048.1], [14547.799999999988, 1058.3000000000002], [14549.0, 1063.1], [14553.100000000006, 1078.6], [14557.299999999988, 1093.9], [14559.899999999994, 1103.6], [14385.899999999994, 1134.6999999999998], [14378.899999999994, 1120.1], [14375.5, 1113.9], [14371.5, 1108.4], [14369.399999999994, 1106.1999999999998], [14366.899999999994, 1104.0], [14364.200000000012, 1101.9], [14361.299999999988, 1099.8000000000002], [14358.299999999988, 1098.0], [14355.200000000012, 1096.3000000000002], [14348.799999999988, 1093.6999999999998], [14341.899999999994, 1091.8000000000002], [14334.899999999994, 1090.4], [14324.100000000006, 1089.1999999999998], [14313.200000000012, 1088.6], [14301.899999999994, 1088.5], [14280.100000000006, 1088.5], [14268.899999999994, 1088.6], [14257.899999999994, 1089.1999999999998], [14247.100000000006, 1090.4], [14240.100000000006, 1091.8000000000002], [14233.299999999988, 1093.6999999999998], [14226.799999999988, 1096.3000000000002], [14223.799999999988, 1098.0], [14220.799999999988, 1099.8000000000002], [14217.799999999988, 1101.9], [14215.100000000006, 1104.0], [14212.700000000012, 1106.1999999999998], [14210.600000000006, 1108.4], [14206.600000000006, 1113.9], [14203.100000000006, 1120.1], [14196.100000000006, 1134.6999999999998], [14022.100000000006, 1103.6], [14024.799999999988, 1093.9], [14028.899999999994, 1078.6], [14033.0, 1063.1], [14034.200000000012, 1058.3000000000002], [14036.799999999988, 1048.1], [14040.399999999994, 1033.1999999999998], [14043.700000000012, 1018.5999999999999], [14049.0, 995.0], [14291.0, 995.0]]"
L0004,s000211,M0004,"[[15086.0, 426.0], [15086.0, 411.0], [15358.0, 411.0], [15358.0, 471.70000000000005], [15357.899999999994, 473.79999999999995], [15357.700000000012, 476.4000000000001], [15357.200000000012, 479.0999999999999], [15356.5, 481.9000000000001], [15355.5, 484.5999999999999], [15354.399999999994, 487.0], [15353.100000000006, 489.4000000000001], [15351.5, 491.79999999999995], [15349.799999999988, 493.9000000000001], [15347.799999999988, 495.9000000000001], [15344.0, 498.70000000000005], [15339.799999999988, 501.0999999999999], [15335.399999999994, 502.70000000000005], [15331.100000000006, 503.9000000000001], [15326.700000000012, 504.5999999999999], [15322.5, 505.0], [15121.600000000006, 505.0], [15117.399999999994, 504.5999999999999], [15112.899999999994, 503.9000000000001], [15108.700000000012, 502.70000000000005], [15104.200000000012, 501.0999999999999], [15100.0, 498.70000000000005], [15096.200000000012, 495.9000000000001], [15094.200000000012, 493.9000000000001], [15092.5, 491.79999999999995], [15090.899999999994, 489.4000000000001], [15089.700000000012, 487.0], [15088.5, 484.5999999999999], [15087.5, 481.9000000000001], [15086.799999999988, 479.0999999999999], [15086.299999999988, 476.4000000000001], [15086.100000000006, 473.79999999999995], [15086.0, 471.70000000000005], [15086.0, 426.0]]"
L0004,s000212,M0004,"[[15275.0, 1065.0], [15275.0, 1050.0], [15544.0, 1050.0], [15544.0, 1110.7], [15543.899999999994, 1113.0], [15543.700000000012, 1115.1999999999998], [15543.200000000012, 1117.8000000000002], [15542.600000000006, 1120.4], [15541.600000000006, 1123.0], [15540.5, 1125.3000000000002], [15539.299999999988, 1127.6], [15537.799999999988, 1130.0], [15536.200000000012, 1131.9], [15534.299999999988, 1133.8000000000002], [15530.700000000012, 1136.5], [15526.700000000012, 1138.6999999999998], [15522.399999999994, 1140.1999999999998], [15518.299999999988, 1141.4], [15514.0, 1142.1999999999998], [15509.899999999994, 1142.4], [15506.299999999988, 1142.5], [15312.799999999988, 1142.5], [15309.100000000006, 1142.4], [15305.0, 1142.1999999999998], [15300.700000000012, 1141.4], [15296.600000000006, 1140.1999999999998], [15292.399999999994, 1138.6999999999998], [15288.299999999988, 1136.5], [15284.700000000012, 1133.8000000000002], [15282.799999999988, 1131.9], [15281.200000000012, 1130.0], [15279.700000000012, 1127.6], [15278.5, 1125.3000000000002], [15277.399999999994, 1123.0], [15276.399999999994, 1120.4], [15275.799999999988, 1117.8000000000002], [15275.299999999988, 1115.1999999999998], [15275.200000000012, 1113.0], [15275.0, 1110.7], [15275.0, 1065.0]]"
L0004,s000213,M0004,"[[15183.0, 1370.0], [15183.0, 1355.0], [15455.0, 1355.0], [15455.0, 1415.6999999999998], [15454.899999999994, 1417.8000000000002], [15454.700000000012, 1420.4], [15454.200000000012, 1423.1], [15453.5, 1425.8000000000002], [15452.5, 1428.6], [15451.399999999994, 1431.0], [15450.100000000006, 1433.4], [15448.5, 1435.8000000000002], [15446.799999999988, 1437.9], [15444.799999999988, 1439.9], [15441.0, 1442.6999999999998], [15436.799999999988, 1445.1], [15432.399999999994, 1446.6999999999998], [15428.100000000006, 1447.9], [15423.700000000012, 1448.6], [15419.5, 1448.9], [15415.799999999988, 1449.0], [15222.299999999988, 1449.0], [15218.600000000006, 1448.9], [15214.399999999994, 1448.6], [15209.899999999994, 1447.9], [15205.700000000012, 1446.6999999999998], [15201.200000000012, 1445.1], [15197.0, 1442.6999999999998], [15193.200000000012, 1439.9], [15191.200000000012, 1437.9], [15189.5, 1435.8000000000002], [15187.899999999994, 1433.4], [15186.700000000012, 1431.0], [15185.5, 1428.6], [15184.5, 1425.8000000000002], [15183.799999999988, 1423.1], [15183.299999999988, 1420.4], [15183.100000000006, 1417.8000000000002], [15183.0, 1415.6999999999998], [15183.0, 1370.0]]"
L0004,s000214,M0004,"[[3102.0, 1557.0], [3100.600000000006, 1529.4], [3123.600000000006, 1511.6], [3126.600000000006, 1512.3], [3132.399999999994, 1513.7], [3138.5, 1514.7], [3144.899999999994, 1515.7], [3252.0, 1575.5], [3220.2000000000116, 1577.5], [3204.600000000006, 1579.0], [3196.600000000006, 1579.9], [3188.2999999999884, 1580.9], [3180.2000000000116, 1581.9], [3171.5, 1583.2], [3162.2000000000116, 1584.5], [3155.100000000006, 1585.6], [3153.899999999994, 1585.8], [3152.7999999999884, 1586.0], [3146.2000000000116, 1587.0], [3141.2999999999884, 1587.8], [3134.7000000000116, 1588.9], [3129.0, 1589.8], [3126.2000000000116, 1590.3], [3123.5, 1590.7], [3121.100000000006, 1591.2], [3118.600000000006, 1591.6], [3116.7000000000116, 1591.9], [3114.5, 1592.3], [3112.5, 1592.6], [3103.899999999994, 1593.9], [3102.0, 1557.0]]"
L0004,s000215,M0004,"[[10851.0, 1411.0], [10851.0, 1510.6], [10810.100000000006, 1519.1], [10776.299999999988, 1525.9], [10743.399999999994, 1532.3000000000002], [10726.299999999988, 1535.4], [10709.899999999994, 1538.3000000000002], [10676.100000000006, 1543.8000000000002], [10642.399999999994, 1548.5], [10587.200000000012, 1555.0], [10568.899999999994, 1557.4], [10550.899999999994, 1560.1999999999998], [10532.899999999994, 1563.5], [10517.799999999988, 1566.9], [10502.600000000006, 1570.8000000000002], [10487.399999999994, 1575.1], [10472.299999999988, 1579.6], [10427.5, 1593.6999999999998], [10424.799999999988, 1584.9], [10424.600000000006, 1584.0], [10424.399999999994, 1583.5], [10421.899999999994, 1576.8000000000002], [10418.899999999994, 1570.1], [10415.600000000006, 1563.5], [10412.0, 1557.1], [10408.0, 1550.6999999999998], [10403.700000000012, 1544.5], [10399.100000000006, 1538.4], [10394.200000000012, 1532.4], [10389.200000000012, 1526.6], [10383.899999999994, 1520.9], [10372.799999999988, 1510.0], [10352.200000000012, 1492.3000000000002], [10341.600000000006, 1483.4], [10330.899999999994, 1474.1], [10320.399999999994, 1464.1], [10310.299999999988, 1452.9], [10300.600000000006, 1439.9], [10296.200000000012, 1432.7], [10292.200000000012, 1425.2], [10288.799999999988, 1417.5], [10285.899999999994, 1409.3], [10284.399999999994, 1403.2], [10283.200000000012, 1397.2], [10282.399999999994, 1391.4], [10281.899999999994, 1385.4], [10281.5, 1374.3], [10281.5, 1367.7], [10281.899999999994, 1358.5], [10282.899999999994, 1349.2], [10283.600000000006, 1344.4], [10284.5, 1339.7], [10286.799999999988, 1330.5], [10289.799999999988, 1321.4], [10293.799999999988, 1312.3], [10299.100000000006, 1303.2], [10305.0, 1294.9], [10308.299999999988, 1290.9], [10311.600000000006, 1287.0], [10318.299999999988, 1279.8], [10325.100000000006, 1273.0], [10332.100000000006, 1266.4], [10354.5, 1246.0], [10365.200000000012, 1236.0], [10375.600000000006, 1225.8], [10385.600000000006, 1215.4], [10394.700000000012, 1204.7], [10401.5, 1195.6], [10407.799999999988, 1185.9], [10410.700000000012, 1181.0], [10413.299999999988, 1176.2], [10418.0, 1165.9], [10419.899999999994, 1161.0], [10421.700000000012, 1155.8], [10423.100000000006, 1150.7], [10424.200000000012, 1145.4], [10424.399999999994, 1144.8], [10424.600000000006, 1143.6], [10426.399999999994, 1133.0], [10472.299999999988, 1147.4], [10487.299999999988, 1151.9], [10502.700000000012, 1156.2], [10517.799999999988, 1160.1], [10532.899999999994, 1163.5], [10550.899999999994, 1166.8], [10568.899999999994, 1169.6], [10587.200000000012, 1172.0], [10606.600000000006, 1174.3], [10642.399999999994, 1178.6], [10676.200000000012, 1183.3], [10709.700000000012, 1188.7], [10726.200000000012, 1191.6], [10743.200000000012, 1194.7], [10776.100000000006, 1201.1], [10809.899999999994, 1207.9], [10851.0, 1216.4], [10851.0, 1411.0]]"
L0004,s000216,M0004,"[[15480.0, 177.0], [15480.0, 154.0], [15617.0, 154.0], [15617.0, 224.0], [15460.200000000012, 224.0], [15445.0, 205.0], [15445.0, 198.0], [15461.799999999988, 177.0], [15480.0, 177.0]]"
L0004,s000217,M0004,"[[9249.0, 1593.0], [9244.799999999988, 1510.6], [9267.0, 1513.8], [9278.600000000006, 1515.3], [9290.600000000006, 1516.8], [9302.399999999994, 1518.0], [9303.700000000012, 1518.1], [9306.700000000012, 1518.3], [9307.299999999988, 1518.4], [9311.200000000012, 1518.6], [9312.799999999988, 1518.8], [9323.5, 1519.3], [9333.700000000012, 1519.6], [9344.200000000012, 1519.9], [9362.0, 1519.9], [9379.399999999994, 1519.5], [9386.799999999988, 1519.3], [9394.600000000006, 1519.1], [9407.0, 1518.8], [9416.899999999994, 1518.6], [9434.299999999988, 1518.3], [9444.5, 1518.2], [9511.899999999994, 1518.2], [9522.100000000006, 1518.3], [9539.600000000006, 1518.5], [9544.799999999988, 1518.6], [9549.5, 1518.8], [9554.299999999988, 1518.9], [9561.799999999988, 1519.0], [9569.600000000006, 1519.2], [9577.100000000006, 1519.4], [9594.399999999994, 1519.8], [9612.200000000012, 1519.8], [9622.700000000012, 1519.5], [9632.899999999994, 1519.1], [9643.600000000006, 1518.6], [9645.200000000012, 1518.5], [9649.200000000012, 1518.2], [9649.799999999988, 1518.2], [9652.799999999988, 1518.0], [9654.100000000006, 1517.9], [9665.799999999988, 1516.6], [9677.799999999988, 1515.1], [9689.5, 1513.6], [9711.600000000006, 1510.4], [9707.5, 1592.8], [9685.399999999994, 1589.5], [9675.0, 1588.0], [9663.399999999994, 1586.3], [9652.600000000006, 1584.8], [9647.0, 1584.1], [9640.899999999994, 1583.3], [9637.5, 1582.9], [9635.399999999994, 1582.7], [9633.299999999988, 1582.4], [9631.200000000012, 1582.1], [9620.700000000012, 1580.9], [9610.100000000006, 1579.9], [9596.200000000012, 1578.7], [9582.100000000006, 1577.7], [9568.200000000012, 1576.8], [9554.100000000006, 1576.2], [9537.899999999994, 1575.7], [9521.399999999994, 1575.3], [9500.5, 1575.2], [9478.200000000012, 1575.1], [9456.0, 1575.2], [9435.100000000006, 1575.3], [9418.600000000006, 1575.7], [9402.399999999994, 1576.2], [9388.299999999988, 1576.8], [9374.399999999994, 1577.7], [9360.299999999988, 1578.8], [9346.299999999988, 1580.0], [9335.799999999988, 1581.0], [9325.299999999988, 1582.3], [9323.100000000006, 1582.5], [9321.100000000006, 1582.8], [9319.0, 1583.0], [9309.399999999994, 1584.2], [9303.899999999994, 1584.9], [9293.100000000006, 1586.4], [9281.5, 1588.1], [9271.100000000006, 1589.6], [9249.0, 1593.0]]"
L0004,s000218,M0004,"[[5972.0, 1044.0], [5970.200000000012, 1043.9], [5963.799999999988, 1043.9], [5962.0, 1044.0], [5955.100000000006, 1044.2], [5948.299999999988, 1044.7], [5941.5, 1045.4], [5933.399999999994, 1046.9], [5925.600000000006, 1049.0], [5918.200000000012, 1051.9], [5912.700000000012, 1055.0], [5907.399999999994, 1058.7], [5902.5, 1063.1], [5900.299999999988, 1065.4], [5898.0, 1067.9], [5895.899999999994, 1070.4], [5892.600000000006, 1074.8], [5889.700000000012, 1079.2], [5887.100000000006, 1083.8], [5885.600000000006, 1087.2], [5884.0, 1090.9], [5879.200000000012, 1103.5], [5710.100000000006, 1059.0], [5712.0, 1049.2], [5714.100000000006, 1038.7], [5716.399999999994, 1027.3], [5718.600000000006, 1016.3], [5719.600000000006, 1010.9000000000001], [5719.700000000012, 1010.4000000000001], [5720.700000000012, 1005.2], [5721.700000000012, 999.5999999999999], [5723.0, 991.5999999999999], [5724.299999999988, 983.7], [5725.399999999994, 975.7], [5726.100000000006, 969.2], [5726.700000000012, 962.5], [5728.200000000012, 946.4000000000001], [6215.799999999988, 946.4000000000001], [6217.200000000012, 962.5], [6217.799999999988, 969.2], [6218.5, 975.7], [6219.600000000006, 983.7], [6220.899999999994, 991.5999999999999], [6222.200000000012, 999.5999999999999], [6223.299999999988, 1005.2], [6224.200000000012, 1010.4000000000001], [6224.299999999988, 1010.9000000000001], [6225.399999999994, 1016.3], [6227.5, 1027.3], [6229.799999999988, 1038.7], [6231.899999999994, 1049.2], [6233.799999999988, 1059.0], [6064.700000000012, 1103.5], [6059.899999999994, 1090.9], [6058.399999999994, 1087.2], [6056.799999999988, 1083.8], [6054.200000000012, 1079.2], [6051.299999999988, 1074.8], [6048.0, 1070.4], [6045.899999999994, 1067.9], [6043.700000000012, 1065.4], [6041.399999999994, 1063.1], [6036.5, 1058.7], [6031.200000000012, 1055.0], [6025.700000000012, 1051.9], [6018.299999999988, 1049.0], [6010.5, 1046.9], [6002.399999999994, 1045.4], [5995.600000000006, 1044.7], [5988.799999999988, 1044.2], [5981.899999999994, 1044.0], [5980.100000000006, 1043.9], [5973.700000000012, 1043.9], [5972.0, 1044.0]]"
L0004,s000219,M0004,"[[1587.0, 879.0], [1727.0, 879.0], [1727.0, 911.4000000000001], [1587.0, 911.4000000000001], [1587.0, 879.0]]"
L0004,s000220,M0004,"[[4251.0, 1260.0], [4250.799999999988, 1244.7], [4250.799999999988, 1229.2], [4250.899999999994, 1213.7], [4251.299999999988, 1196.7], [4251.899999999994, 1179.5], [4252.600000000006, 1162.8], [4253.200000000012, 1149.8], [4253.899999999994, 1137.5], [4254.799999999988, 1124.7], [4256.0, 1111.6], [4257.5, 1098.4], [4259.200000000012, 1085.4], [4260.700000000012, 1075.3], [4262.399999999994, 1065.1], [4264.399999999994, 1055.0], [4267.200000000012, 1043.0], [4270.200000000012, 1031.4], [4274.399999999994, 1016.0], [4291.299999999988, 1018.7], [4298.399999999994, 1019.7], [4305.700000000012, 1020.7], [4318.299999999988, 1022.0], [4330.799999999988, 1022.6], [4343.399999999994, 1022.3], [4353.200000000012, 1021.3], [4363.0, 1019.6], [4372.700000000012, 1017.2], [4377.399999999994, 1015.8], [4382.0, 1014.1], [4391.0, 1010.3], [4399.5, 1005.6], [4404.799999999988, 1001.9], [4410.0, 997.8], [4414.799999999988, 993.3], [4419.299999999988, 988.6], [4427.299999999988, 978.1], [4432.600000000006, 968.7], [4437.299999999988, 958.5], [4442.0, 947.8], [4442.200000000012, 947.2], [4445.600000000006, 939.4], [4454.399999999994, 939.4], [4457.799999999988, 939.5], [4489.5, 940.4], [4521.399999999994, 942.0], [4552.899999999994, 943.0], [4580.5, 942.7], [4608.200000000012, 941.7], [4635.899999999994, 940.5], [4682.399999999994, 938.9], [4729.0, 937.5], [4775.799999999988, 935.7], [4816.200000000012, 933.4], [4856.299999999988, 930.6], [4906.899999999994, 926.8], [4907.399999999994, 936.8], [4907.5, 937.9], [4908.299999999988, 949.2], [4909.399999999994, 960.7], [4910.799999999988, 972.0], [4912.399999999994, 983.3], [4916.600000000006, 1005.6], [4926.700000000012, 1044.3], [4932.399999999994, 1063.9], [4937.799999999988, 1083.3], [4942.799999999988, 1103.1], [4947.0, 1123.4], [4949.5, 1142.1], [4951.0, 1160.7], [4951.899999999994, 1179.5], [4952.299999999988, 1198.1], [4952.399999999994, 1235.0], [4952.399999999994, 1285.0], [4952.299999999988, 1321.9], [4951.899999999994, 1340.5], [4951.0, 1359.2], [4949.5, 1377.8], [4947.0, 1396.6], [4942.799999999988, 1416.8], [4937.799999999988, 1436.7], [4932.399999999994, 1456.0], [4926.700000000012, 1475.6], [4916.600000000006, 1514.3], [4912.399999999994, 1536.7], [4910.799999999988, 1547.9], [4909.399999999994, 1559.2], [4908.299999999988, 1570.7], [4907.5, 1582.0], [4907.399999999994, 1583.1], [4906.899999999994, 1593.2], [4856.299999999988, 1589.4], [4816.200000000012, 1586.6], [4775.799999999988, 1584.3], [4729.0, 1582.4], [4682.399999999994, 1581.0], [4635.899999999994, 1579.4], [4608.200000000012, 1578.2], [4580.5, 1577.3], [4552.899999999994, 1576.9], [4521.399999999994, 1578.0], [4489.5, 1579.5], [4457.799999999988, 1580.5], [4445.600000000006, 1580.5], [4442.200000000012, 1572.7], [4442.0, 1572.2], [4437.299999999988, 1561.4], [4432.600000000006, 1551.3], [4427.299999999988, 1541.9], [4419.299999999988, 1531.4], [4414.799999999988, 1526.6], [4410.0, 1522.2], [4404.799999999988, 1518.0], [4399.5, 1514.3], [4391.0, 1509.7], [4382.0, 1505.8], [4377.399999999994, 1504.2], [4372.700000000012, 1502.7], [4363.0, 1500.4], [4353.200000000012, 1498.7], [4343.399999999994, 1497.7], [4330.799999999988, 1497.4], [4318.299999999988, 1498.0], [4305.700000000012, 1499.2], [4298.399999999994, 1500.2], [4291.299999999988, 1501.3], [4274.399999999994, 1504.0], [4270.200000000012, 1488.6], [4267.200000000012, 1476.9], [4264.399999999994, 1465.0], [4262.399999999994, 1454.9], [4260.700000000012, 1444.7], [4259.200000000012, 1434.5], [4257.5, 1421.6], [4256.0, 1408.4], [4254.799999999988, 1395.2], [4253.899999999994, 1382.5], [4253.200000000012, 1370.1], [4252.600000000006, 1357.1], [4251.899999999994, 1340.4], [4251.299999999988, 1323.2], [4250.899999999994, 1306.3], [4250.799999999988, 1290.8], [4250.799999999988, 1275.2], [4251.0, 1260.0]]"
L0004,s000221,M0004,"[[10550.0, 230.0], [10550.0, 226.70000000000005], [10550.399999999994, 215.5999999999999], [10550.899999999994, 209.70000000000005], [10551.700000000012, 203.79999999999995], [10552.799999999988, 197.9000000000001], [10554.399999999994, 191.70000000000005], [10557.299999999988, 183.5], [10560.700000000012, 175.79999999999995], [10564.600000000006, 168.4000000000001], [10569.100000000006, 161.0999999999999], [10578.700000000012, 148.0999999999999], [10588.899999999994, 137.0], [10599.399999999994, 126.90000000000009], [10610.0, 117.59999999999991], [10620.700000000012, 108.70000000000005], [10641.299999999988, 91.0], [10652.399999999994, 80.09999999999991], [10657.700000000012, 74.40000000000009], [10662.700000000012, 68.59999999999991], [10667.600000000006, 62.59999999999991], [10672.200000000012, 56.5], [10676.5, 50.299999999999955], [10680.5, 43.90000000000009], [10684.100000000006, 37.5], [10687.399999999994, 30.90000000000009], [10690.399999999994, 24.200000000000045], [10692.899999999994, 17.5], [10693.0, 17.0], [10693.299999999988, 16.09999999999991], [10695.899999999994, 7.2999999999999545], [10740.799999999988, 21.40000000000009], [10755.799999999988, 25.90000000000009], [10771.100000000006, 30.200000000000045], [10786.299999999988, 34.09999999999991], [10801.399999999994, 37.5], [10819.399999999994, 40.799999999999955], [10837.399999999994, 43.59999999999991], [10855.700000000012, 46.0], [10910.899999999994, 52.59999999999991], [10944.5, 57.200000000000045], [10978.399999999994, 62.700000000000045], [10994.799999999988, 65.59999999999991], [11011.899999999994, 68.79999999999995], [11044.700000000012, 75.09999999999991], [11078.600000000006, 82.0], [11119.399999999994, 90.40000000000009], [11119.399999999994, 384.5999999999999], [11078.399999999994, 393.0999999999999], [11044.600000000006, 399.9000000000001], [11011.700000000012, 406.3000000000002], [10994.600000000006, 409.4000000000001], [10978.200000000012, 412.3000000000002], [10944.700000000012, 417.6999999999998], [10910.899999999994, 422.5], [10875.100000000006, 426.6999999999998], [10855.700000000012, 429.0], [10837.399999999994, 431.4000000000001], [10819.299999999988, 434.1999999999998], [10801.399999999994, 437.5], [10786.200000000012, 440.9000000000001], [10771.100000000006, 444.8000000000002], [10755.799999999988, 449.0999999999999], [10740.799999999988, 453.5999999999999], [10694.899999999994, 468.0], [10693.0, 457.4000000000001], [10692.799999999988, 456.1999999999998], [10692.700000000012, 455.5999999999999], [10691.5, 450.3000000000002], [10690.100000000006, 445.1999999999998], [10688.399999999994, 440.0], [10686.5, 435.0999999999999], [10681.700000000012, 424.8000000000002], [10679.100000000006, 420.0], [10676.299999999988, 415.1999999999998], [10670.0, 405.5], [10663.200000000012, 396.3000000000002], [10654.0, 385.5999999999999], [10644.100000000006, 375.1999999999998], [10633.700000000012, 365.0999999999999], [10623.0, 355.0999999999999], [10600.600000000006, 334.5999999999999], [10593.600000000006, 328.0], [10586.799999999988, 321.1999999999998], [10580.100000000006, 314.0], [10576.799999999988, 310.0999999999999], [10573.5, 306.0999999999999], [10567.600000000006, 297.8000000000002], [10562.200000000012, 288.6999999999998], [10558.299999999988, 279.5999999999999], [10555.299999999988, 270.5], [10553.0, 261.4000000000001], [10552.100000000006, 256.5999999999999], [10551.399999999994, 251.79999999999995], [10550.399999999994, 242.5999999999999], [10550.0, 233.4000000000001], [10550.0, 230.0]]"
L0004,s000222,M0004,"[[8262.0, 1547.0], [8264.899999999994, 1547.6], [8268.100000000006, 1548.4], [8271.100000000006, 1549.3000000000002], [8274.100000000006, 1550.5], [8277.100000000006, 1551.9], [8280.100000000006, 1553.9], [8282.899999999994, 1556.3000000000002], [8285.0, 1558.9], [8286.200000000012, 1560.6999999999998], [8287.299999999988, 1562.8000000000002], [8288.0, 1564.9], [8288.600000000006, 1566.9], [8289.100000000006, 1569.0], [8289.399999999994, 1570.6], [8291.700000000012, 1585.1999999999998], [8281.5, 1588.0], [8277.399999999994, 1588.9], [8270.299999999988, 1590.4], [8265.200000000012, 1591.1999999999998], [8260.5, 1591.8000000000002], [8251.0, 1592.8000000000002], [8241.299999999988, 1593.5], [8231.299999999988, 1593.9], [8228.0, 1593.8000000000002], [8220.0, 1593.8000000000002], [8218.799999999988, 1593.6999999999998], [8206.600000000006, 1593.1999999999998], [8194.799999999988, 1592.6], [8183.200000000012, 1591.6999999999998], [8163.700000000012, 1590.3000000000002], [8143.200000000012, 1589.1999999999998], [8141.399999999994, 1589.1], [8138.299999999988, 1588.9], [8130.600000000006, 1588.6], [8125.799999999988, 1588.4], [8121.299999999988, 1588.1999999999998], [8097.5, 1587.3000000000002], [8083.700000000012, 1586.6999999999998], [8055.399999999994, 1586.0], [8042.5, 1586.1], [8029.600000000006, 1586.0], [8001.299999999988, 1586.6999999999998], [7987.5, 1587.1999999999998], [7963.700000000012, 1588.1], [7959.200000000012, 1588.3000000000002], [7954.399999999994, 1588.5], [7948.299999999988, 1588.8000000000002], [7946.700000000012, 1588.8000000000002], [7943.600000000006, 1589.0], [7941.799999999988, 1589.1], [7921.299999999988, 1590.1999999999998], [7901.799999999988, 1591.6], [7890.200000000012, 1592.4], [7878.399999999994, 1593.0], [7866.200000000012, 1593.5], [7865.0, 1593.6], [7857.0, 1593.6], [7853.700000000012, 1593.6999999999998], [7843.700000000012, 1593.3000000000002], [7833.899999999994, 1592.6], [7824.399999999994, 1591.5], [7819.700000000012, 1591.0], [7814.700000000012, 1590.1], [7811.299999999988, 1589.4], [7807.600000000006, 1588.6], [7803.5, 1587.6999999999998], [7793.299999999988, 1584.9], [7795.600000000006, 1570.3000000000002], [7795.899999999994, 1568.6999999999998], [7796.399999999994, 1566.6], [7797.0, 1564.6], [7797.700000000012, 1562.5], [7798.799999999988, 1560.5], [7800.0, 1558.6999999999998], [7802.100000000006, 1556.0], [7804.899999999994, 1553.6], [7807.899999999994, 1551.6999999999998], [7811.0, 1550.1999999999998], [7813.899999999994, 1549.1], [7816.899999999994, 1548.1999999999998], [7820.100000000006, 1547.3000000000002], [7823.0, 1546.8000000000002], [7823.799999999988, 1546.6999999999998], [7831.899999999994, 1545.6999999999998], [7836.600000000006, 1545.1999999999998], [7841.100000000006, 1544.8000000000002], [7841.5, 1544.8000000000002], [7841.799999999988, 1544.6999999999998], [7858.299999999988, 1543.3000000000002], [7873.700000000012, 1542.4], [7877.899999999994, 1542.1], [7882.399999999994, 1541.9], [7903.299999999988, 1540.6999999999998], [7923.899999999994, 1539.8000000000002], [7943.799999999988, 1539.0], [7954.299999999988, 1538.6999999999998], [7965.299999999988, 1538.4], [7980.899999999994, 1538.1999999999998], [7990.0, 1538.0], [7998.799999999988, 1537.9], [8013.899999999994, 1537.6999999999998], [8028.5, 1537.6], [8042.5, 1537.6999999999998], [8056.5, 1537.6], [8086.200000000012, 1537.9], [8095.100000000006, 1538.0], [8104.200000000012, 1538.3000000000002], [8119.700000000012, 1538.5], [8130.700000000012, 1538.8000000000002], [8141.200000000012, 1539.1], [8161.100000000006, 1539.9], [8181.700000000012, 1540.9], [8202.600000000006, 1542.0], [8207.100000000006, 1542.3000000000002], [8211.299999999988, 1542.6], [8226.700000000012, 1543.5], [8243.0, 1544.9], [8243.600000000006, 1545.0], [8243.899999999994, 1545.0], [8246.899999999994, 1545.3000000000002], [8248.399999999994, 1545.4], [8253.100000000006, 1545.9], [8261.299999999988, 1546.9], [8262.0, 1547.0]]"
